51033,test333,,,,,,1,338,2017-07-10 19:09:09,None,None,None,None
51034,test334,,,,,,1,339,2017-07-10 19:09:09,None,None,None,None
51035,test335,,,,,,1,340,2017-07-10 19:09:09,None,None,None,None
51036,test336,,,,,,1,341,2017-07-10 19:09:09,None,None,None,None
51037,test337,,,,,,1,342,2017-07-10 19:09:09,None,None,None,None
51038,test338,,,,,,1,343,2017-07-10 19:09:09,None,None,None,None
51039,test339,,,,,,1,344,2017-07-10 19:09:09,None,None,None,None
51040,test340,,,,,,1,345,2017-07-10 19:09:09,None,None,None,None
51041,test341,,,,,,1,346,2017-07-10 19:09:09,None,None,None,None
51042,test342,,,,,,1,347,2017-07-10 19:09:09,None,None,None,None
51043,test343,,,,,,1,348,2017-07-10 19:09:09,None,None,None,None
51044,test344,,,,,,1,349,2017-07-10 19:09:09,None,None,None,None
51045,test345,,,,,,1,350,2017-07-10 19:09:09,None,None,None,None
51046,test346,,,,,,1,351,2017-07-10 19:09:09,None,None,None,None
51047,test347,,,,,,1,352,2017-07-10 19:09:09,None,None,None,None
51048,test348,,,,,,1,353,2017-07-10 19:09:09,None,None,None,None
51049,test349,,,,,,1,354,2017-07-10 19:09:09,None,None,None,None
51050,test350,,,,,,1,355,2017-07-10 19:09:09,None,None,None,None
51051,test351,,,,,,1,356,2017-07-10 19:09:09,None,None,None,None
51052,test352,,,,,,1,357,2017-07-10 19:09:09,None,None,None,None
51053,test353,,,,,,1,358,2017-07-10 19:09:09,None,None,None,None
51054,test354,,,,,,1,359,2017-07-10 19:09:09,None,None,None,None
51055,test355,,,,,,1,360,2017-07-10 19:09:09,None,None,None,None
51056,test356,,,,,,1,361,2017-07-10 19:09:09,None,None,None,None
51057,test357,,,,,,1,362,2017-07-10 19:09:09,None,None,None,None
51058,test358,,,,,,1,363,2017-07-10 19:09:09,None,None,None,None
51059,test359,,,,,,1,364,2017-07-10 19:09:09,None,None,None,None
51060,test360,,,,,,1,365,2017-07-10 19:09:09,None,None,None,None
51061,test361,,,,,,1,366,2017-07-10 19:09:09,None,None,None,None
51062,test362,,,,,,1,367,2017-07-10 19:09:09,None,None,None,None
51063,test363,,,,,,1,368,2017-07-10 19:09:09,None,None,None,None
51064,test364,,,,,,1,369,2017-07-10 19:09:09,None,None,None,None
51065,test365,,,,,,1,370,2017-07-10 19:09:09,None,None,None,None
51066,test366,,,,,,1,371,2017-07-10 19:09:09,None,None,None,None
51067,test367,,,,,,1,372,2017-07-10 19:09:09,None,None,None,None
51068,test368,,,,,,1,373,2017-07-10 19:09:09,None,None,None,None
51069,test369,,,,,,1,374,2017-07-10 19:09:09,None,None,None,None
51070,test370,,,,,,1,375,2017-07-10 19:09:09,None,None,None,None
51071,test371,,,,,,1,376,2017-07-10 19:09:09,None,None,None,None
51072,test372,,,,,,1,377,2017-07-10 19:09:09,None,None,None,None
51073,test373,,,,,,1,378,2017-07-10 19:09:09,None,None,None,None
51074,test374,,,,,,1,379,2017-07-10 19:09:09,None,None,None,None
51075,test375,,,,,,1,380,2017-07-10 19:09:09,None,None,None,None
51076,test376,,,,,,1,381,2017-07-10 19:09:09,None,None,None,None
51077,test377,,,,,,1,382,2017-07-10 19:09:09,None,None,None,None
51078,test378,,,,,,1,383,2017-07-10 19:09:09,None,None,None,None
51079,test379,,,,,,1,384,2017-07-10 19:09:09,None,None,None,None
51080,test380,,,,,,1,385,2017-07-10 19:09:09,None,None,None,None
51081,test381,,,,,,1,386,2017-07-10 19:09:09,None,None,None,None
51082,test382,,,,,,1,387,2017-07-10 19:09:09,None,None,None,None
51083,test383,,,,,,1,388,2017-07-10 19:09:09,None,None,None,None
51084,test384,,,,,,1,389,2017-07-10 19:09:09,None,None,None,None
51085,test385,,,,,,1,390,2017-07-10 19:09:09,None,None,None,None
51086,test386,,,,,,1,391,2017-07-10 19:09:09,None,None,None,None
51087,test387,,,,,,1,392,2017-07-10 19:09:09,None,None,None,None
51088,test388,,,,,,1,393,2017-07-10 19:09:09,None,None,None,None
51089,test389,,,,,,1,394,2017-07-10 19:09:09,None,None,None,None
51090,test390,,,,,,1,395,2017-07-10 19:09:09,None,None,None,None
51091,test391,,,,,,1,396,2017-07-10 19:09:09,None,None,None,None
51092,test392,,,,,,1,397,2017-07-10 19:09:09,None,None,None,None
51093,test393,,,,,,1,398,2017-07-10 19:09:09,None,None,None,None
51094,test394,,,,,,1,399,2017-07-10 19:09:09,None,None,None,None
51095,test395,,,,,,1,400,2017-07-10 19:09:09,None,None,None,None
51096,test396,,,,,,1,401,2017-07-10 19:09:09,None,None,None,None
51097,test397,,,,,,1,402,2017-07-10 19:09:09,None,None,None,None
51098,test398,,,,,,1,403,2017-07-10 19:09:09,None,None,None,None
51099,test399,,,,,,1,404,2017-07-10 19:09:09,None,None,None,None
51100,test400,,,,,,1,405,2017-07-10 19:09:09,None,None,None,None
51101,test401,,,,,,1,406,2017-07-10 19:09:09,None,None,None,None
51102,test402,,,,,,1,407,2017-07-10 19:09:09,None,None,None,None
51103,test403,,,,,,1,408,2017-07-10 19:09:09,None,None,None,None
51104,test404,,,,,,1,409,2017-07-10 19:09:09,None,None,None,None
51105,test405,,,,,,1,410,2017-07-10 19:09:09,None,None,None,None
51106,test406,,,,,,1,411,2017-07-10 19:09:09,None,None,None,None
51107,test407,,,,,,1,412,2017-07-10 19:09:09,None,None,None,None
51108,test408,,,,,,1,413,2017-07-10 19:09:09,None,None,None,None
51109,test409,,,,,,1,414,2017-07-10 19:09:09,None,None,None,None
51110,test410,,,,,,1,415,2017-07-10 19:09:09,None,None,None,None
51111,test411,,,,,,1,416,2017-07-10 19:09:09,None,None,None,None
51112,test412,,,,,,1,417,2017-07-10 19:09:09,None,None,None,None
51113,test413,,,,,,1,418,2017-07-10 19:09:09,None,None,None,None
51114,test414,,,,,,1,419,2017-07-10 19:09:09,None,None,None,None
51115,test415,,,,,,1,420,2017-07-10 19:09:09,None,None,None,None
51116,test416,,,,,,1,421,2017-07-10 19:09:09,None,None,None,None
51117,test417,,,,,,1,422,2017-07-10 19:09:09,None,None,None,None
51118,test418,,,,,,1,423,2017-07-10 19:09:09,None,None,None,None
51119,test419,,,,,,1,424,2017-07-10 19:09:09,None,None,None,None
51120,test420,,,,,,1,425,2017-07-10 19:09:09,None,None,None,None
51121,test421,,,,,,1,426,2017-07-10 19:09:09,None,None,None,None
51122,test422,,,,,,1,427,2017-07-10 19:09:09,None,None,None,None
51123,test423,,,,,,1,428,2017-07-10 19:09:09,None,None,None,None
51124,test424,,,,,,1,429,2017-07-10 19:09:09,None,None,None,None
51125,test425,,,,,,1,430,2017-07-10 19:09:09,None,None,None,None
51126,test426,,,,,,1,431,2017-07-10 19:09:09,None,None,None,None
51127,test427,,,,,,1,432,2017-07-10 19:09:09,None,None,None,None
51128,test428,,,,,,1,433,2017-07-10 19:09:09,None,None,None,None
51129,test429,,,,,,1,434,2017-07-10 19:09:09,None,None,None,None
51130,test430,,,,,,1,435,2017-07-10 19:09:09,None,None,None,None
51131,test431,,,,,,1,436,2017-07-10 19:09:09,None,None,None,None
51132,test432,,,,,,1,437,2017-07-10 19:09:09,None,None,None,None
51133,test433,,,,,,1,438,2017-07-10 19:09:09,None,None,None,None
51134,test434,,,,,,1,439,2017-07-10 19:09:09,None,None,None,None
51135,test435,,,,,,1,440,2017-07-10 19:09:09,None,None,None,None
51136,test436,,,,,,1,441,2017-07-10 19:09:09,None,None,None,None
51137,test437,,,,,,1,442,2017-07-10 19:09:09,None,None,None,None
51138,test438,,,,,,1,443,2017-07-10 19:09:09,None,None,None,None
51139,test439,,,,,,1,444,2017-07-10 19:09:09,None,None,None,None
51140,test440,,,,,,1,445,2017-07-10 19:09:09,None,None,None,None
51141,test441,,,,,,1,446,2017-07-10 19:09:09,None,None,None,None
51142,test442,,,,,,1,447,2017-07-10 19:09:09,None,None,None,None
51143,test443,,,,,,1,448,2017-07-10 19:09:09,None,None,None,None
51144,test444,,,,,,1,449,2017-07-10 19:09:09,None,None,None,None
51145,test445,,,,,,1,450,2017-07-10 19:09:09,None,None,None,None
51146,test446,,,,,,1,451,2017-07-10 19:09:09,None,None,None,None
51147,test447,,,,,,1,452,2017-07-10 19:09:09,None,None,None,None
51148,test448,,,,,,1,453,2017-07-10 19:09:09,None,None,None,None
51149,test449,,,,,,1,454,2017-07-10 19:09:09,None,None,None,None
51150,test450,,,,,,1,455,2017-07-10 19:09:09,None,None,None,None
51151,test451,,,,,,1,456,2017-07-10 19:09:09,None,None,None,None
51152,test452,,,,,,1,457,2017-07-10 19:09:09,None,None,None,None
51153,test453,,,,,,1,458,2017-07-10 19:09:09,None,None,None,None
51154,test454,,,,,,1,459,2017-07-10 19:09:09,None,None,None,None
51155,test455,,,,,,1,460,2017-07-10 19:09:09,None,None,None,None
51156,test456,,,,,,1,461,2017-07-10 19:09:09,None,None,None,None
51157,test457,,,,,,1,462,2017-07-10 19:09:09,None,None,None,None
51158,test458,,,,,,1,463,2017-07-10 19:09:09,None,None,None,None
51159,test459,,,,,,1,464,2017-07-10 19:09:09,None,None,None,None
51160,test460,,,,,,1,465,2017-07-10 19:09:09,None,None,None,None
51161,test461,,,,,,1,466,2017-07-10 19:09:09,None,None,None,None
51162,test462,,,,,,1,467,2017-07-10 19:09:09,None,None,None,None
51163,test463,,,,,,1,468,2017-07-10 19:09:09,None,None,None,None
51164,test464,,,,,,1,469,2017-07-10 19:09:09,None,None,None,None
51165,test465,,,,,,1,470,2017-07-10 19:09:09,None,None,None,None
51166,test466,,,,,,1,471,2017-07-10 19:09:09,None,None,None,None
51167,test467,,,,,,1,472,2017-07-10 19:09:09,None,None,None,None
51168,test468,,,,,,1,473,2017-07-10 19:09:09,None,None,None,None
51169,test469,,,,,,1,474,2017-07-10 19:09:09,None,None,None,None
51170,test470,,,,,,1,475,2017-07-10 19:09:09,None,None,None,None
51171,test471,,,,,,1,476,2017-07-10 19:09:09,None,None,None,None
51172,test472,,,,,,1,477,2017-07-10 19:09:09,None,None,None,None
51173,test473,,,,,,1,478,2017-07-10 19:09:09,None,None,None,None
51174,test474,,,,,,1,479,2017-07-10 19:09:09,None,None,None,None
51175,test475,,,,,,1,480,2017-07-10 19:09:09,None,None,None,None
51176,test476,,,,,,1,481,2017-07-10 19:09:09,None,None,None,None
51177,test477,,,,,,1,482,2017-07-10 19:09:09,None,None,None,None
51178,test478,,,,,,1,483,2017-07-10 19:09:09,None,None,None,None
51179,test479,,,,,,1,484,2017-07-10 19:09:09,None,None,None,None
51180,test480,,,,,,1,485,2017-07-10 19:09:09,None,None,None,None
51181,test481,,,,,,1,486,2017-07-10 19:09:09,None,None,None,None
51182,test482,,,,,,1,487,2017-07-10 19:09:09,None,None,None,None
51183,test483,,,,,,1,488,2017-07-10 19:09:09,None,None,None,None
51184,test484,,,,,,1,489,2017-07-10 19:09:09,None,None,None,None
51185,test485,,,,,,1,490,2017-07-10 19:09:09,None,None,None,None
51186,test486,,,,,,1,491,2017-07-10 19:09:09,None,None,None,None
51187,test487,,,,,,1,492,2017-07-10 19:09:09,None,None,None,None
51188,test488,,,,,,1,493,2017-07-10 19:09:09,None,None,None,None
51189,test489,,,,,,1,494,2017-07-10 19:09:09,None,None,None,None
51190,test490,,,,,,1,495,2017-07-10 19:09:09,None,None,None,None
51191,test491,,,,,,1,496,2017-07-10 19:09:09,None,None,None,None
51192,test492,,,,,,1,497,2017-07-10 19:09:09,None,None,None,None
51193,test493,,,,,,1,498,2017-07-10 19:09:09,None,None,None,None
51194,test494,,,,,,1,499,2017-07-10 19:09:09,None,None,None,None
51195,test495,,,,,,1,500,2017-07-10 19:09:09,None,None,None,None
51196,test496,,,,,,1,501,2017-07-10 19:09:09,None,None,None,None
51197,test497,,,,,,1,502,2017-07-10 19:09:09,None,None,None,None
51198,test498,,,,,,1,503,2017-07-10 19:09:09,None,None,None,None
51199,test499,,,,,,1,504,2017-07-10 19:09:09,None,None,None,None
51200,test500,,,,,,1,505,2017-07-10 19:09:09,None,None,None,None
51201,test501,,,,,,1,506,2017-07-10 19:09:09,None,None,None,None
51202,test502,,,,,,1,507,2017-07-10 19:09:09,None,None,None,None
51203,test503,,,,,,1,508,2017-07-10 19:09:09,None,None,None,None
51204,test504,,,,,,1,509,2017-07-10 19:09:09,None,None,None,None
51205,test505,,,,,,1,510,2017-07-10 19:09:09,None,None,None,None
51206,test506,,,,,,1,511,2017-07-10 19:09:09,None,None,None,None
51207,test507,,,,,,1,512,2017-07-10 19:09:09,None,None,None,None
51208,test508,,,,,,1,513,2017-07-10 19:09:09,None,None,None,None
51209,test509,,,,,,1,514,2017-07-10 19:09:09,None,None,None,None
51210,test510,,,,,,1,515,2017-07-10 19:09:09,None,None,None,None
51211,test511,,,,,,1,516,2017-07-10 19:09:09,None,None,None,None
51212,test512,,,,,,1,517,2017-07-10 19:09:09,None,None,None,None
51213,test513,,,,,,1,518,2017-07-10 19:09:09,None,None,None,None
51214,test514,,,,,,1,519,2017-07-10 19:09:09,None,None,None,None
51215,test515,,,,,,1,520,2017-07-10 19:09:09,None,None,None,None
51216,test516,,,,,,1,521,2017-07-10 19:09:09,None,None,None,None
51217,test517,,,,,,1,522,2017-07-10 19:09:09,None,None,None,None
51218,test518,,,,,,1,523,2017-07-10 19:09:09,None,None,None,None
51219,test519,,,,,,1,524,2017-07-10 19:09:09,None,None,None,None
51220,test520,,,,,,1,525,2017-07-10 19:09:09,None,None,None,None
51221,test521,,,,,,1,526,2017-07-10 19:09:09,None,None,None,None
51222,test522,,,,,,1,527,2017-07-10 19:09:09,None,None,None,None
51223,test523,,,,,,1,528,2017-07-10 19:09:09,None,None,None,None
51224,test524,,,,,,1,529,2017-07-10 19:09:09,None,None,None,None
51225,test525,,,,,,1,530,2017-07-10 19:09:09,None,None,None,None
51226,test526,,,,,,1,531,2017-07-10 19:09:09,None,None,None,None
51227,test527,,,,,,1,532,2017-07-10 19:09:09,None,None,None,None
51228,test528,,,,,,1,533,2017-07-10 19:09:09,None,None,None,None
51229,test529,,,,,,1,534,2017-07-10 19:09:09,None,None,None,None
51230,test530,,,,,,1,535,2017-07-10 19:09:09,None,None,None,None
51231,test531,,,,,,1,536,2017-07-10 19:09:09,None,None,None,None
51232,test532,,,,,,1,537,2017-07-10 19:09:09,None,None,None,None
51233,test533,,,,,,1,538,2017-07-10 19:09:09,None,None,None,None
51234,test534,,,,,,1,539,2017-07-10 19:09:09,None,None,None,None
51235,test535,,,,,,1,540,2017-07-10 19:09:09,None,None,None,None
51236,test536,,,,,,1,541,2017-07-10 19:09:09,None,None,None,None
51237,test537,,,,,,1,542,2017-07-10 19:09:09,None,None,None,None
51238,test538,,,,,,1,543,2017-07-10 19:09:09,None,None,None,None
51239,test539,,,,,,1,544,2017-07-10 19:09:09,None,None,None,None
51240,test540,,,,,,1,545,2017-07-10 19:09:09,None,None,None,None
51241,test541,,,,,,1,546,2017-07-10 19:09:09,None,None,None,None
51242,test542,,,,,,1,547,2017-07-10 19:09:09,None,None,None,None
51243,test543,,,,,,1,548,2017-07-10 19:09:09,None,None,None,None
51244,test544,,,,,,1,549,2017-07-10 19:09:09,None,None,None,None
51245,test545,,,,,,1,550,2017-07-10 19:09:09,None,None,None,None
51246,test546,,,,,,1,551,2017-07-10 19:09:09,None,None,None,None
51247,test547,,,,,,1,552,2017-07-10 19:09:09,None,None,None,None
51248,test548,,,,,,1,553,2017-07-10 19:09:09,None,None,None,None
51249,test549,,,,,,1,554,2017-07-10 19:09:09,None,None,None,None
51250,test550,,,,,,1,555,2017-07-10 19:09:09,None,None,None,None
51251,test551,,,,,,1,556,2017-07-10 19:09:09,None,None,None,None
51252,test552,,,,,,1,557,2017-07-10 19:09:09,None,None,None,None
51253,test553,,,,,,1,558,2017-07-10 19:09:09,None,None,None,None
51254,test554,,,,,,1,559,2017-07-10 19:09:09,None,None,None,None
51255,test555,,,,,,1,560,2017-07-10 19:09:09,None,None,None,None
51256,test556,,,,,,1,561,2017-07-10 19:09:09,None,None,None,None
51257,test557,,,,,,1,562,2017-07-10 19:09:09,None,None,None,None
51258,test558,,,,,,1,563,2017-07-10 19:09:09,None,None,None,None
51259,test559,,,,,,1,564,2017-07-10 19:09:09,None,None,None,None
51260,test560,,,,,,1,565,2017-07-10 19:09:09,None,None,None,None
51261,test561,,,,,,1,566,2017-07-10 19:09:09,None,None,None,None
51262,test562,,,,,,1,567,2017-07-10 19:09:09,None,None,None,None
51263,test563,,,,,,1,568,2017-07-10 19:09:09,None,None,None,None
51264,test564,,,,,,1,569,2017-07-10 19:09:09,None,None,None,None
51265,test565,,,,,,1,570,2017-07-10 19:09:09,None,None,None,None
51266,test566,,,,,,1,571,2017-07-10 19:09:09,None,None,None,None
51267,test567,,,,,,1,572,2017-07-10 19:09:09,None,None,None,None
51268,test568,,,,,,1,573,2017-07-10 19:09:09,None,None,None,None
51269,test569,,,,,,1,574,2017-07-10 19:09:09,None,None,None,None
51270,test570,,,,,,1,575,2017-07-10 19:09:09,None,None,None,None
51271,test571,,,,,,1,576,2017-07-10 19:09:09,None,None,None,None
51272,test572,,,,,,1,577,2017-07-10 19:09:09,None,None,None,None
51273,test573,,,,,,1,578,2017-07-10 19:09:09,None,None,None,None
51274,test574,,,,,,1,579,2017-07-10 19:09:09,None,None,None,None
51275,test575,,,,,,1,580,2017-07-10 19:09:09,None,None,None,None
51276,test576,,,,,,1,581,2017-07-10 19:09:09,None,None,None,None
51277,test577,,,,,,1,582,2017-07-10 19:09:09,None,None,None,None
51278,test578,,,,,,1,583,2017-07-10 19:09:09,None,None,None,None
51279,test579,,,,,,1,584,2017-07-10 19:09:09,None,None,None,None
51280,test580,,,,,,1,585,2017-07-10 19:09:09,None,None,None,None
51281,test581,,,,,,1,586,2017-07-10 19:09:09,None,None,None,None
51282,test582,,,,,,1,587,2017-07-10 19:09:09,None,None,None,None
51283,test583,,,,,,1,588,2017-07-10 19:09:09,None,None,None,None
51284,test584,,,,,,1,589,2017-07-10 19:09:09,None,None,None,None
51285,test585,,,,,,1,590,2017-07-10 19:09:09,None,None,None,None
51286,test586,,,,,,1,591,2017-07-10 19:09:09,None,None,None,None
51287,test587,,,,,,1,592,2017-07-10 19:09:09,None,None,None,None
51288,test588,,,,,,1,593,2017-07-10 19:09:09,None,None,None,None
51289,test589,,,,,,1,594,2017-07-10 19:09:09,None,None,None,None
51290,test590,,,,,,1,595,2017-07-10 19:09:09,None,None,None,None
51291,test591,,,,,,1,596,2017-07-10 19:09:09,None,None,None,None
51292,test592,,,,,,1,597,2017-07-10 19:09:09,None,None,None,None
51293,test593,,,,,,1,598,2017-07-10 19:09:09,None,None,None,None
51294,test594,,,,,,1,599,2017-07-10 19:09:09,None,None,None,None
51295,test595,,,,,,1,600,2017-07-10 19:09:09,None,None,None,None
51296,test596,,,,,,1,601,2017-07-10 19:09:09,None,None,None,None
51297,test597,,,,,,1,602,2017-07-10 19:09:09,None,None,None,None
51298,test598,,,,,,1,603,2017-07-10 19:09:09,None,None,None,None
51299,test599,,,,,,1,604,2017-07-10 19:09:09,None,None,None,None
51300,test600,,,,,,1,605,2017-07-10 19:09:09,None,None,None,None
51301,test601,,,,,,1,606,2017-07-10 19:09:09,None,None,None,None
51302,test602,,,,,,1,607,2017-07-10 19:09:09,None,None,None,None
51303,test603,,,,,,1,608,2017-07-10 19:09:09,None,None,None,None
51304,test604,,,,,,1,609,2017-07-10 19:09:09,None,None,None,None
51305,test605,,,,,,1,610,2017-07-10 19:09:09,None,None,None,None
51306,test606,,,,,,1,611,2017-07-10 19:09:09,None,None,None,None
51307,test607,,,,,,1,612,2017-07-10 19:09:09,None,None,None,None
51308,test608,,,,,,1,613,2017-07-10 19:09:09,None,None,None,None
51309,test609,,,,,,1,614,2017-07-10 19:09:09,None,None,None,None
51310,test610,,,,,,1,615,2017-07-10 19:09:09,None,None,None,None
51311,test611,,,,,,1,616,2017-07-10 19:09:09,None,None,None,None
51312,test612,,,,,,1,617,2017-07-10 19:09:09,None,None,None,None
51313,test613,,,,,,1,618,2017-07-10 19:09:09,None,None,None,None
51314,test614,,,,,,1,619,2017-07-10 19:09:09,None,None,None,None
51315,test615,,,,,,1,620,2017-07-10 19:09:09,None,None,None,None
51316,test616,,,,,,1,621,2017-07-10 19:09:09,None,None,None,None
51317,test617,,,,,,1,622,2017-07-10 19:09:09,None,None,None,None
51318,test618,,,,,,1,623,2017-07-10 19:09:09,None,None,None,None
51319,test619,,,,,,1,624,2017-07-10 19:09:09,None,None,None,None
51320,test620,,,,,,1,625,2017-07-10 19:09:09,None,None,None,None
51321,test621,,,,,,1,626,2017-07-10 19:09:09,None,None,None,None
51322,test622,,,,,,1,627,2017-07-10 19:09:09,None,None,None,None
51323,test623,,,,,,1,628,2017-07-10 19:09:09,None,None,None,None
51324,test624,,,,,,1,629,2017-07-10 19:09:09,None,None,None,None
51325,test625,,,,,,1,630,2017-07-10 19:09:09,None,None,None,None
51326,test626,,,,,,1,631,2017-07-10 19:09:09,None,None,None,None
51327,test627,,,,,,1,632,2017-07-10 19:09:09,None,None,None,None
51328,test628,,,,,,1,633,2017-07-10 19:09:09,None,None,None,None
51329,test629,,,,,,1,634,2017-07-10 19:09:09,None,None,None,None
51330,test630,,,,,,1,635,2017-07-10 19:09:09,None,None,None,None
51331,test631,,,,,,1,636,2017-07-10 19:09:09,None,None,None,None
51332,test632,,,,,,1,637,2017-07-10 19:09:09,None,None,None,None
51333,test633,,,,,,1,638,2017-07-10 19:09:09,None,None,None,None
51334,test634,,,,,,1,639,2017-07-10 19:09:09,None,None,None,None
51335,test635,,,,,,1,640,2017-07-10 19:09:09,None,None,None,None
51336,test636,,,,,,1,641,2017-07-10 19:09:09,None,None,None,None
51337,test637,,,,,,1,642,2017-07-10 19:09:09,None,None,None,None
51338,test638,,,,,,1,643,2017-07-10 19:09:09,None,None,None,None
51339,test639,,,,,,1,644,2017-07-10 19:09:09,None,None,None,None
51340,test640,,,,,,1,645,2017-07-10 19:09:09,None,None,None,None
51341,test641,,,,,,1,646,2017-07-10 19:09:09,None,None,None,None
51342,test642,,,,,,1,647,2017-07-10 19:09:09,None,None,None,None
51343,test643,,,,,,1,648,2017-07-10 19:09:09,None,None,None,None
51344,test644,,,,,,1,649,2017-07-10 19:09:09,None,None,None,None
51345,test645,,,,,,1,650,2017-07-10 19:09:09,None,None,None,None
51346,test646,,,,,,1,651,2017-07-10 19:09:09,None,None,None,None
51347,test647,,,,,,1,652,2017-07-10 19:09:09,None,None,None,None
51348,test648,,,,,,1,653,2017-07-10 19:09:09,None,None,None,None
51349,test649,,,,,,1,654,2017-07-10 19:09:09,None,None,None,None
51350,test650,,,,,,1,655,2017-07-10 19:09:09,None,None,None,None
51351,test651,,,,,,1,656,2017-07-10 19:09:09,None,None,None,None
51352,test652,,,,,,1,657,2017-07-10 19:09:09,None,None,None,None
51353,test653,,,,,,1,658,2017-07-10 19:09:09,None,None,None,None
51354,test654,,,,,,1,659,2017-07-10 19:09:09,None,None,None,None
51355,test655,,,,,,1,660,2017-07-10 19:09:09,None,None,None,None
51356,test656,,,,,,1,661,2017-07-10 19:09:09,None,None,None,None
51357,test657,,,,,,1,662,2017-07-10 19:09:09,None,None,None,None
51358,test658,,,,,,1,663,2017-07-10 19:09:09,None,None,None,None
51359,test659,,,,,,1,664,2017-07-10 19:09:09,None,None,None,None
51360,test660,,,,,,1,665,2017-07-10 19:09:09,None,None,None,None
51361,test661,,,,,,1,666,2017-07-10 19:09:09,None,None,None,None
51362,test662,,,,,,1,667,2017-07-10 19:09:09,None,None,None,None
51363,test663,,,,,,1,668,2017-07-10 19:09:09,None,None,None,None
51364,test664,,,,,,1,669,2017-07-10 19:09:09,None,None,None,None
51365,test665,,,,,,1,670,2017-07-10 19:09:09,None,None,None,None
51366,test666,,,,,,1,671,2017-07-10 19:09:09,None,None,None,None
51367,test667,,,,,,1,672,2017-07-10 19:09:09,None,None,None,None
51368,test668,,,,,,1,673,2017-07-10 19:09:09,None,None,None,None
51369,test669,,,,,,1,674,2017-07-10 19:09:09,None,None,None,None
51370,test670,,,,,,1,675,2017-07-10 19:09:09,None,None,None,None
51371,test671,,,,,,1,676,2017-07-10 19:09:09,None,None,None,None
102378,102378cs,,,,,,1,0,2017-07-10 19:09:09,None,None,None,None
123321,test,,,,,,1,5,2017-07-10 19:09:09,None,None,None,None
123456,未知商品,,默认,,默认,,1,0,2017-07-10 19:09:09,None,None,None,None
128439,五夜神,None,None,None,None,,1,12,2017-07-10 19:09:09,None,None,None,None
133001,133001,,爱鲜蜂,,,,1,3,2017-07-10 19:09:09,None,None,None,None
133002,133002,,爱鲜蜂,,,,1,3.2,2017-07-10 19:09:09,None,None,None,None
133003,133003,,,,,,1,7.8,2017-07-10 19:09:09,None,None,None,None
133004,133004,,默认,,默认,,1,3.8,2017-07-10 19:09:09,None,None,None,None
144001,144001,,爱鲜蜂,,,,1,6.78,2017-07-10 19:09:09,None,None,None,None
144002,144002,,爱鲜蜂,,,,1,7.62,2017-07-10 19:09:09,None,None,None,None
144003,144003,,默认,,默认,,1,31.67,2017-07-10 19:09:09,None,None,None,None
144004,144004,,默认,,默认,,1,42.65,2017-07-10 19:09:09,None,None,None,None
144005,144005,,默认,,默认,,1,4.45,2017-07-10 19:09:09,None,None,None,None
147357,简版,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
147358,简版,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
155001,lc155001,,爱鲜蜂,,,,1,6.78,2017-07-10 19:09:09,None,None,None,None
200005,未知商品200005,,默认,,默认,,1,30,2017-07-10 19:09:09,None,None,None,None
205813,cs,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
213123,中华花清护牙膏清菊百合味牙膏90g,90g,中華,,组,,1,75.48,2017-07-10 19:09:09,None,None,None,None
258036,jbcs,,爱鲜蜂,,,,1,30,2017-07-10 19:09:09,None,None,None,None
258047,未知商品3832,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
258146,测试,,爱鲜蜂,,,,1,4,2017-07-10 19:09:09,None,None,None,None
258147,简版,,爱鲜蜂,,,,1,5,2017-07-10 19:09:09,None,None,None,None
258756,未知商品5774,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
258757,测试,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
258758,测试,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
258790,厕所,,爱鲜蜂,,,,1,368,2017-07-10 19:09:09,None,None,None,None
258791,厕所,,爱鲜蜂,,,,1,6440,2017-07-10 19:09:09,None,None,None,None
258797,未知商品2434,,默认,,默认,,1,6,2017-07-10 19:09:09,None,None,None,None
258798,测试,,爱鲜蜂,,,,1,390,2017-07-10 19:09:09,None,None,None,None
258799,测试,,爱鲜蜂,,,,1,350,2017-07-10 19:09:09,None,None,None,None
258960,厕所,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
258961,测试,,爱鲜蜂,,,,1,30,2017-07-10 19:09:09,None,None,None,None
369580,简版,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
500010,旅行箱,个,其他,,个,,1,65,2017-07-10 19:09:09,None,None,None,None
500011,宽胶带,个,其他,,个,,1,5.5,2017-07-10 19:09:09,None,None,None,None
1001001,1001001cs,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
1001002,1001002,,爱鲜蜂,,,,1,19,2017-07-10 19:09:09,None,None,None,None
1110001,1110001,,爱鲜蜂,,,,1,5,2017-07-10 19:09:09,None,None,None,None
1110002,1110002,,爱鲜蜂,,,,1,6.65,2017-07-10 19:09:09,None,None,None,None
